29.46516355,48.06099505,3.664873246,5.45813059,68.40449986,0.412276091,0.14134027,7.592959871,1.614697563,0.387723696,0.0983737,20.15532675,1.615233185,0.464814727,0.171140983,2.726155847,1.050847057,4.245853878,26.20053692,1.31E-05,16.74413403,25.02295832,28.84515338,2.73E-06,19.13125966,-0.983224924,0.097748792,51
28.28976423,48.84621782,4.068201003,2.010382687,85.04957523,0.414375465,0.167417123,6.341264503,2.325680014,0.332923243,0.12221771,0.697827798,1.351001769,0.476251058,0.141020509,7.086692958,1.463986242,12.05300399,23.86540456,2.89E-05,16.01651962,26.49955641,29.63452253,2.87E-06,19.40321275,-1.268700121,0.076668186,52
29.66331286,48.96279166,3.72881877,2.688027807,77.2183979,0.392140114,0.162068602,28.33925783,1.047794934,0.433688902,0.174573844,11.59547537,1.696688487,0.462893212,0.083405176,0.192974385,1.352804416,5.599511789,24.84997778,3.00E-05,16.13316809,24.0266475,42.78734013,2.51E-06,18.57206581,-0.685005888,0.028549973,60
28.17354899,48.30109895,2.716889594,3.170548549,60.41036902,0.487512103,0.20847526,4.281264418,1.214652871,0.318145477,0.111518008,0.183877337,1.855936428,0.320966901,0.113014197,22.49354065,1.472706969,2.659756037,27.84197327,1.33E-05,17.4964592,26.26077817,36.57514006,1.25E-06,18.27685118,-0.641044791,0.139642732,27
29.42554229,48.84214712,3.031252058,2.533005566,92.10980832,0.44728153,0.09217477,5.35071023,1.598270921,0.365964204,0.1222908,11.63005306,2.032004981,0.507027629,0.112443464,3.682513447,1.562340516,6.869310476,24.77718206,1.98E-05,16.60107264,25.21809999,29.72044481,2.22E-06,18.21728033,-0.759072514,0.15741205,66
28.13218663,48.50759958,4.762770855,3.233242738,61.54526514,0.495344611,0.189796822,6.415471485,3.326552941,0.33414799,0.067478075,3.841669946,1.288660907,0.273540629,0.190244068,3.077872145,2.392427155,7.858251786,25.98884226,1.17E-05,17.64381156,26.66408961,32.60566943,2.30E-06,19.86688393,-1.061614399,0.021171099,59
29.37122165,48.58646251,2.461068188,2.358504686,69.51244485,0.467393716,0.11298609,1.387434911,1.738325377,0.496486781,0.171622738,5.013230008,1.669744285,0.341479258,0.136337012,2.087165609,1.92765308,6.191159198,24.54893876,1.57E-05,17.44664432,24.26748027,35.44009954,2.45E-06,18.92760487,-1.19218733,0.048066987,25
29.84791174,48.42052799,4.560242638,4.44596541,70.06105763,0.436786665,0.196574027,9.800710371,1.262447663,0.332719331,0.101253516,3.120989901,1.044999298,0.355731121,0.238350281,2.183667029,3.04853709,7.4264138,21.58580913,1.49E-05,17.90539075,24.73976981,38.3931358,1.23E-06,19.69213142,-0.772669624,0.08489252,47
29.50050179,48.52323151,2.919993913,2.892450337,90.13224852,0.43413271,0.148223112,1.307699291,1.053878264,0.400471183,0.14666914,4.617633776,2.644249578,0.34659362,0.073392423,21.35291798,1.448020482,10.59483521,22.06968282,1.05E-05,17.58824664,25.17664123,38.20139513,1.09E-06,18.33968281,-1.191455236,0.077712816,54
29.58594144,48.14937423,2.653537431,4.108379591,88.56751053,0.322632686,0.202612632,2.413152566,1.502538401,0.475340573,0.128290809,3.241218303,2.874976018,0.455717222,0.119365379,9.346058881,1.288788942,7.934340533,25.79008502,3.23E-05,17.76645752,27.26362917,38.81513491,1.13E-06,18.43912992,-1.073057384,0.065267317,19
29.96961646,48.06025488,2.888616989,4.367981081,83.56579652,0.271402126,0.146720343,1.456984814,1.189697833,0.515795571,0.13353398,5.154755379,2.141630297,0.513295737,0.086570025,7.74593008,1.46047849,8.786980936,26.62681628,1.26E-05,16.9396855,22.96344419,34.47328883,1.57E-06,18.08453402,-1.001350279,0.023330508,54
29.65284307,48.4898553,5.561423317,5.776987847,86.4162034,0.380232523,0.073181185,3.281949908,1.378250992,0.465294121,0.149801041,1.878617938,2.086520108,0.327593627,0.146166994,0.507700559,1.613815979,10.11639458,28.92767842,2.07E-05,16.66796763,28.76927336,39.32388326,2.01E-06,19.88014777,-0.897920771,0.08745301,23
28.76407817,48.00525695,2.631021571,3.683744889,60.7229146,0.379063475,0.129102419,2.584283618,1.255812287,0.389941598,0.083178762,4.023360328,1.859187416,0.421960264,0.077570036,0.942254484,1.756451882,4.152461408,27.1803052,2.03E-05,16.43215429,25.54585356,37.68292283,2.09E-06,19.9759376,-1.487996602,0.125507845,28
27.46425705,48.26143655,4.291277482,2.901248504,81.55536516,0.458899328,0.121241133,2.762733114,1.939219758,0.310991852,0.149479289,0.678049178,2.939665922,0.452679038,0.112990534,2.041224004,1.705212576,3.760800752,21.75635966,2.10E-05,17.87230141,26.18915541,31.46431132,1.68E-06,18.08341496,-1.030934935,0.132337916,6
29.24611715,48.70082605,2.575312934,4.977051885,62.42549075,0.391705376,0.065504177,1.258939259,1.710150429,0.438188503,0.202089224,1.712994399,2.170669181,0.326046874,0.215446301,9.324350619,2.192925186,8.117006806,27.96822177,1.66E-05,16.04322137,22.96062329,39.30767232,1.35E-06,18.63827254,-0.589753008,0.041705403,72
29.47675145,48.84923648,5.458431505,5.809137891,72.84167237,0.465651257,0.097474197,16.96186814,1.5743539,0.479865544,0.155575663,0.696009076,1.368512155,0.475878747,0.132163612,17.16876334,1.376619726,5.078711662,25.35656091,1.44E-05,17.16313867,25.46735186,40.02398206,1.98E-06,18.11357012,-1.401471881,0.075930979,9
29.36988909,48.42057454,4.924819637,4.105807,71.85997158,0.493891232,0.144815356,1.152822131,1.236847548,0.536426464,0.150330735,5.299492308,1.57380413,0.459475538,0.231982813,7.988167579,1.669395253,10.22112011,24.45582526,9.94E-06,16.12716929,22.98922038,34.13751406,1.41E-06,19.34951607,-0.5232065,0.043049379,17
28.60219238,48.98991598,3.010137747,3.367562565,76.93515848,0.374573387,0.081714297,9.332091544,1.91519283,0.462094869,0.163900043,11.64080018,1.496974054,0.23588968,0.222305844,10.33975944,1.01415643,10.42676559,24.34116892,1.87E-05,17.06776319,26.86619626,36.53996456,1.12E-06,18.46112708,-0.806902123,0.114264145,41
29.03595691,48.20744191,2.771351052,5.653378683,84.55622385,0.477106361,0.134462121,24.34020991,1.196061235,0.412417251,0.205676856,11.33136116,1.185137428,0.406509249,0.191261271,0.795981582,1.156778785,14.09316318,24.44747545,2.27E-05,16.34042512,24.604144,30.28639195,1.97E-06,19.02185901,-1.278218039,0.01841274,35
28.48501747,48.94431276,2.430727662,3.371492756,88.01002961,0.263758329,0.133819696,18.59556921,1.59232014,0.514926987,0.157877533,2.351698521,1.670435917,0.453419177,0.346156696,16.9403109,1.679269041,10.48553811,25.11746527,3.51E-05,16.08597958,25.27341172,36.07002445,4.95E-07,19.29590245,-0.768246941,0.08946455,63
29.55213802,48.95138735,2.307812054,3.491000022,87.09844817,0.538712601,0.170939863,2.762958517,2.488040263,0.516335221,0.233780136,0.982859854,1.958712221,0.417053176,0.101538829,1.106032506,1.873803929,9.347287698,24.74766641,1.22E-05,16.82880785,24.74520124,32.58711444,1.60E-06,18.61438608,-1.328894724,0.188468133,53
28.68167858,48.46924442,3.214851747,5.743017592,72.37312147,0.430629526,0.147654795,36.25124255,1.222278896,0.343607988,0.044572659,5.501538451,1.053902389,0.272041657,0.126217009,1.25819878,1.28100649,11.41312657,24.65164463,1.53E-05,16.93441986,23.42563404,36.42792496,1.07E-06,18.18056951,-1.111101007,0.166391097,55
29.7888266,48.70727813,4.668191602,5.248198831,93.7025665,0.420156021,0.148128904,3.445840703,2.009797915,0.425105939,0.109465579,3.05408812,1.787356184,0.411377348,0.091049134,1.80268336,1.70064879,9.411371661,27.91565488,2.36E-05,17.86977008,23.49738285,35.64515056,1.04E-06,19.07613944,-1.443267158,0.030954878,62
29.0900016,48.49065807,4.52342175,2.038773382,78.76227349,0.388925396,0.137516845,2.312579964,1.468863781,0.443703216,0.188116895,0.816058945,2.728651928,0.560459307,0.127348325,2.661082239,1.594485002,9.864485905,25.79184879,1.20E-05,17.15089243,23.24914433,31.2966011,1.50E-06,18.24918597,-0.621009085,0.05397466,49
28.7483729,48.36565619,2.320568443,5.422656239,64.52718561,0.408958637,0.160562578,1.867216934,1.818999167,0.502407539,0.086655946,7.710134167,1.665040615,0.310082787,0.09991329,5.043612704,1.415196776,10.42587326,24.65144193,2.18E-05,16.65246475,25.95442671,39.31757408,1.36E-06,18.72700338,-1.052911607,0.136039681,36
29.44619163,48.61378541,3.46944417,4.206683731,67.17129846,0.450829052,0.103800119,1.152053407,1.174667647,0.395332136,0.085222986,2.953417407,1.850353813,0.472076147,0.125072187,2.682834852,1.219399168,8.789236263,23.59511079,1.40E-05,16.59098998,23.06424352,36.29961524,2.14E-06,19.59321626,-1.261873079,0.003619961,46
